OPR Job Code,OPR Job Title,OPR Job Rating,OPR Field Code,OPR Field Title,OPR Field Rating,Soc Code,ONET SOC 2018 Title,ONET SOC 2010 Code,ONET SOC 2010 Title,Census Code 1980,Census Title 1980,GSS Ratings 1989,Census Code 2010,Census Titles 2010,GSS Ratings 2012
2061,Stock Clerk and/or Order Filler,29.93,2000,OfficeAdminSupport,41.63,53-7065,Stockers and Order Fillers,43-5081.04,"Order Fillers, Wholesale and Retail Sales",365,Stock and Inventory Clerks,27.43,NA,NA,NA
2062,Supervisor/Manager of Office and Administrative Support Workers,52.74,2000,OfficeAdminSupport,41.63,43-1011,First-Line Supervisors of Office and Administrative Supp…,43-1011.00,First-Line Supervisors of Office and Administrative Supp…,303,"Supervisors, General Office",50.54,5000,First-line supervisors of office and administrative support workers,4.7
2063,Switchboard Operator (including Answering Service),33.98,2000,OfficeAdminSupport,41.63,43-2011,"Switchboard Operators, Including Answering Service",43-2011.00,"Switchboard Operators, Including Answering Service",353,"Communications Equipment Operators, n.e.c.",33.08,5010,"Switchboard operators, including answering service",3.1
2064,Telephone Operator,30.5,2000,OfficeAdminSupport,41.63,43-2021,Telephone Operators,43-2021.00,Telephone Operators,348,Telephone Operators,39.55,5020,Telephone operators,3.6
2065,Teller,39.14,2000,OfficeAdminSupport,41.63,43-3071,Tellers,43-3071.00,Tellers,383,Bank Tellers,43.28,5160,Tellers,4.2
2066,Word Processor and/or Typist,36.48,2000,OfficeAdminSupport,41.63,43-9022,Word Processors and Typists,43-9022.00,Word Processors and Typists,315,Typists,40.03,5820,Word processors and typists,4
2067,Other - Office and Administrative Support Worker,42.51,2000,OfficeAdminSupport,41.63,43-9199,"Office and Administrative Support Workers, All Other",43-9199.00,"Office and Administrative Support Workers, All Other",389,"Administrative Support Occupations, n.e.c.",33.03,5940,"Office and administrative support workers, all other",2.5
2101,Amusement and/or Recreation Attendant,28.34,2100,PersonalCareRelatedSvcs,43.67,39-3091,Amusement and Recreation Attendants,39-3091.00,Amusement and Recreation Attendants,459,"Attendants, Amusement and Recreation Facilities",25.33,4430,Miscellaneous entertainment attendants and related workers,2.6
2102,Animal Trainer,49.39,2100,PersonalCareRelatedSvcs,43.67,39-2011,Animal Trainers,39-2011.00,Animal Trainers,487,"Animal Caretakers, Except Farm",21.16,4340,Animal trainers,4.1
2103,Baggage Porter and/or Bellhop,25.26,2100,PersonalCareRelatedSvcs,43.67,39-6011,Baggage Porters and Bellhops,39-6011.00,Baggage Porters and Bellhops,466,Baggage Porters and Bellhops,27.26,4530,"Baggage porters, bellhops, and concierges",3.35
2104,Barber,36.03,2100,PersonalCareRelatedSvcs,43.67,39-5011,Barbers,39-5011.00,Barbers,457,Barbers,35.71,4500,Barbers,4
2105,Child Care Worker,44.98,2100,PersonalCareRelatedSvcs,43.67,39-9011,Childcare Workers,39-9011.00,Childcare Workers,406,"Child Care Workers, Private Household",29.25,4600,Childcare workers,3.9
2106,Concierge,41.65,2100,PersonalCareRelatedSvcs,43.67,39-6012,Concierges,39-6012.00,Concierges,317,Hotel Clerks,31.93,NA,NA,NA
2107,Costume Attendant,35.75,2100,PersonalCareRelatedSvcs,43.67,39-3092,Costume Attendants,39-3092.00,Costume Attendants,459,"Attendants, Amusement and Recreation Facilities",25.33,NA,NA,NA
2108,Embalmer,38.59,2100,PersonalCareRelatedSvcs,43.67,39-4011,Embalmers,39-4011.00,Embalmers,469,"Personal Service Occupations, n.e.c.",25.41,4460,Embalmers and funeral attendants,4.45
2109,Fitness Trainer and/or Aerobics Instructor,48.3,2100,PersonalCareRelatedSvcs,43.67,39-9031,Exercise Trainers and Group Fitness Instructors,39-9031.00,Fitness Trainers and Aerobics Instructors,446,"Health Aids, Except Nursing",50.86,4620,Recreation and fitness workers,3.85
2110,Flight Attendant,50.16,2100,PersonalCareRelatedSvcs,43.67,53-2031,Flight Attendants,53-2031.00,Flight Attendants,465,Public Transportation Attendants,42.05,9050,Flight attendants,4.6
2111,Funeral Attendant,37.06,2100,PersonalCareRelatedSvcs,43.67,39-4021,Funeral Attendants,39-4021.00,Funeral Attendants,469,"Personal Service Occupations, n.e.c.",25.41,NA,NA,NA
2112,Gaming Service Worker,38.45,2100,PersonalCareRelatedSvcs,43.67,39-1013,First-Line Supervisors of Gambling Services Workers,39-1011.00,Gaming Supervisors,276,Cashiers,29.45,4300,First-line supervisors of gaming workers,3.5
2112,Gaming Service Worker,38.45,2100,PersonalCareRelatedSvcs,43.67,39-1013,First-Line Supervisors of Gambling Services Workers,39-1012.00,Slot Supervisors,276,Cashiers,29.45,NA,NA,NA
2112,Gaming Service Worker,38.45,2100,PersonalCareRelatedSvcs,43.67,39-3011,Gambling Dealers,39-3011.00,Gaming Dealers,276,Cashiers,29.45,NA,NA,NA
2112,Gaming Service Worker,38.45,2100,PersonalCareRelatedSvcs,43.67,39-3012,Gambling and Sports Book Writers and Runners,39-3012.00,Gaming and Sports Book Writers and Runners,276,Cashiers,29.45,NA,NA,NA
2112,Gaming Service Worker,38.45,2100,PersonalCareRelatedSvcs,43.67,39-3019,"Gambling Service Workers, All Other",39-3019.00,"Gaming Service Workers, All Other",276,Cashiers,29.45,4400,Gaming services workers,2.9
2113,"Hairdresser, Hairstylist, and/or Cosmetologist",35.83,2100,PersonalCareRelatedSvcs,43.67,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",458,Hairdressers and Cosmetologists,36.08,4510,"Hairdressers, hairstylists, and cosmetologists",3.9
2114,"Locker Room, Coatroom, and/or Dressing Room Attendant",19.97,2100,PersonalCareRelatedSvcs,43.67,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",469,"Personal Service Occupations, n.e.c.",25.41,NA,NA,NA
2115,Makeup Artist,45.87,2100,PersonalCareRelatedSvcs,43.67,39-5091,"Makeup Artists, Theatrical and Performance",39-5091.00,"Makeup Artists, Theatrical and Performance",469,"Personal Service Occupations, n.e.c.",25.41,NA,NA,NA
2116,Manicurist and/or Pedicurist,28.56,2100,PersonalCareRelatedSvcs,43.67,39-5092,Manicurists and Pedicurists,39-5092.00,Manicurists and Pedicurists,469,"Personal Service Occupations, n.e.c.",25.41,4520,Miscellaneous personal appearance workers,3.5
2117,Motion Picture Projectionist,41.83,2100,PersonalCareRelatedSvcs,43.67,39-3021,Motion Picture Projectionists,39-3021.00,Motion Picture Projectionists,773,Motion Picture Projectionists,37.94,4410,Motion picture projectionists,4.1
2118,Nanny,39.22,2100,PersonalCareRelatedSvcs,43.67,39-9011,Childcare Workers,39-9011.01,Nannies,406,"Child Care Workers, Private Household",29.25,NA,NA,NA
2119,Nonfarm Animal Caretaker,42.1,2100,PersonalCareRelatedSvcs,43.67,39-2021,Animal Caretakers,39-2021.00,Nonfarm Animal Caretakers,487,"Animal Caretakers, Except Farm",21.16,4350,Nonfarm animal caretakers,3.7
2120,Personal and Home Care Aide,43.47,2100,PersonalCareRelatedSvcs,43.67,31-1122,Personal Care Aides,39-9021.00,Personal Care Aides,467,Home Care Aide for the Elderly,46.5,4610,Personal care aides,4.9
2121,Recreation Worker,56.32,2100,PersonalCareRelatedSvcs,43.67,39-9032,Recreation Workers,39-9032.00,Recreation Workers,459,"Attendants, Amusement and Recreation Facilities",25.33,NA,NA,NA
2122,Residential Advisor,41.77,2100,PersonalCareRelatedSvcs,43.67,39-9041,Residential Advisors,39-9041.00,Residential Advisors,469,"Personal Service Occupations, n.e.c.",25.41,4640,Residential advisors,4.15
2123,Shampooer,24.15,2100,PersonalCareRelatedSvcs,43.67,39-5093,Shampooers,39-5093.00,Shampooers,469,"Personal Service Occupations, n.e.c.",25.41,NA,NA,NA
2124,Skin Care Specialist,47,2100,PersonalCareRelatedSvcs,43.67,39-5094,Skincare Specialists,39-5094.00,Skincare Specialists,469,"Personal Service Occupations, n.e.c.",25.41,NA,NA,NA
2125,Spa Manager,42.24,2100,PersonalCareRelatedSvcs,43.67,Nov-79,"Personal Service Managers, All Other",39-1021.01,Spa Managers,19,"Managers and Administrators, n.e.c.",50.64,NA,NA,NA
2126,Supervisor/Manager of Personal Service Workers,53.68,2100,PersonalCareRelatedSvcs,43.67,39-1014,First-Line Supervisors of Entertainment and Recreation W…,39-1021.00,First-Line Supervisors of Personal Service Workers,456,"Supervisors, Personal Service Occupations",36.75,4320,First-line supervisors of personal service workers,4.35
2126,Supervisor/Manager of Personal Service Workers,53.68,2100,PersonalCareRelatedSvcs,43.67,39-1022,First-Line Supervisors of Personal Service Workers,39-1021.00,First-Line Supervisors of Personal Service Workers,456,"Supervisors, Personal Service Occupations",36.75,4320,NA,NA
2126,Supervisor/Manager of Personal Service Workers,53.68,2100,PersonalCareRelatedSvcs,43.67,53-1044,First-Line Supervisors of Passenger Attendants,39-1021.00,First-Line Supervisors of Personal Service Workers,456,"Supervisors, Personal Service Occupations",36.75,4320,NA,NA
2127,Tour Guide and/or Escort,40.67,2100,PersonalCareRelatedSvcs,43.67,39-7011,Tour Guides and Escorts,39-7011.00,Tour Guides and Escorts,463,Guides,28.63,4540,Tour and travel guides,3.5
2128,Transportation Attendant,39.27,2100,PersonalCareRelatedSvcs,43.67,53-6061,Passenger Attendants,53-6061.00,"Transportation Attendants, Except Flight Attendants",465,Public Transportation Attendants,42.05,9415,"Transportation attendants, except flight attendants",4.3
2129,Travel Guide,48.03,2100,PersonalCareRelatedSvcs,43.67,39-7012,Travel Guides,39-7012.00,Travel Guides,463,Guides,28.63,NA,NA,NA
2130,"Usher, Lobby Attendant, and/or Ticket Taker",25.52,2100,PersonalCareRelatedSvcs,43.67,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",464,Ushers,20.03,4420,"Ushers, lobby attendants, and ticket takers",3
2131,Other - Entertainment Attendant or Related Worker,34.92,2100,PersonalCareRelatedSvcs,43.67,39-3099,"Entertainment Attendants and Related Workers, All Other",39-3099.00,"Entertainment Attendants and Related Workers, All Other",459,"Attendants, Amusement and Recreation Facilities",25.33,NA,NA,NA
2132,Other - Personal Care and Service Worker,41.41,2100,PersonalCareRelatedSvcs,43.67,39-4012,Crematory Operators,39-9099.00,"Personal Care and Service Workers, All Other",469,"Personal Service Occupations, n.e.c.",25.41,4650,"Personal care and service workers, all other",2.6
2132,Other - Personal Care and Service Worker,41.41,2100,PersonalCareRelatedSvcs,43.67,39-9099,"Personal Care and Service Workers, All Other",39-9099.00,"Personal Care and Service Workers, All Other",469,"Personal Service Occupations, n.e.c.",25.41,4650,NA,NA
2201,Animal Control Worker,40.32,2200,ProtectiveSvcs,55.59,33-9011,Animal Control Workers,33-9011.00,Animal Control Workers,427,Protective Service Occupations,37.16,3900,Animal control workers,4.1
2202,Bailiff,44.99,2200,ProtectiveSvcs,55.59,33-3011,Bailiffs,33-3011.00,Bailiffs,423,"Sheriffs, Bailiffs, and Other Law Enforcement Officers",48.32,3800,"Bailiffs, correctional officers, and jailers",4.3
2203,Correctional Offices and/or Jailer,38.7,2200,ProtectiveSvcs,55.59,33-3012,Correctional Officers and Jailers,33-3012.00,Correctional Officers and Jailers,424,Correctional Institution Officers,39.81,NA,NA,NA
2204,Criminal Investigator and/or Special Agent,67.45,2200,ProtectiveSvcs,55.59,33-3021,Detectives and Criminal Investigators,33-3021.00,Detectives and Criminal Investigators,418,"Police and Detectives, Public Service",59.99,3820,Detectives and criminal investigators,5.6
2205,Crossing Guard,28.14,2200,ProtectiveSvcs,55.59,33-9091,Crossing Guards and Flaggers,33-9091.00,Crossing Guards,425,Crossing Guards,32.33,3940,Crossing guards,4.1
2206,Detective,64.51,2200,ProtectiveSvcs,55.59,33-3021,Detectives and Criminal Investigators,33-3021.03,Criminal Investigators and Special Agents,418,"Police and Detectives, Public Service",59.99,NA,NA,NA
2207,Fire Fighter,69.89,2200,ProtectiveSvcs,55.59,33-2011,Firefighters,33-2011.00,Firefighters,417,Firefighting Occupations,52.87,3740,Firefighters,5.7
2208,Fire Inspector,62.53,2200,ProtectiveSvcs,55.59,33-2021,Fire Inspectors and Investigators,33-2021.00,Fire Inspectors and Investigators,416,Fire Inspection and Fire Prevention Occupations,60.42,NA,Fire inspectors,5.5
2208,Fire Inspector,62.53,2200,ProtectiveSvcs,55.59,33-2021,Fire Inspectors and Investigators,33-2021.01,Fire Inspectors,416,Fire Inspection and Fire Prevention Occupations,60.42,3750,NA,NA
2209,Fire Investigator,63.19,2200,ProtectiveSvcs,55.59,33-2021,Fire Inspectors and Investigators,33-2021.02,Fire Investigators,417,Firefighting Occupations,52.87,NA,NA,NA
2210,Fish and Game Warden,51.93,2200,ProtectiveSvcs,55.59,33-3031,Fish and Game Wardens,33-3031.00,Fish and Game Wardens,423,"Sheriffs, Bailiffs, and Other Law Enforcement Officers",48.32,3830,Fish and game wardens,4.95
2211,Forest Fire Fighter,62.55,2200,ProtectiveSvcs,55.59,33-2011,Firefighters,33-2011.02,Forest Firefighters,417,Firefighting Occupations,52.87,NA,NA,NA
2212,Forest Fire Fighting and Prevention Supervisor,61.38,2200,ProtectiveSvcs,55.59,33-1021,First-Line Supervisors of Firefighting and Prevention Wo…,33-1021.02,Forest Fire Fighting and Prevention Supervisors,413,"Supervisors, Firefighting and Fire Prevention Occupation…",59.87,NA,NA,NA
2213,Forest Fire Inspectors and Prevention Specialists,60.29,2200,ProtectiveSvcs,55.59,33-2022,Forest Fire Inspectors and Prevention Specialists,33-2022.00,Forest Fire Inspectors and Prevention Specialists,416,Fire Inspection and Fire Prevention Occupations,60.42,NA,NA,NA
2214,Gaming Surveillance Officer and/or Gaming Investigator,48.97,2200,ProtectiveSvcs,55.59,33-9031,Gambling Surveillance Officers and Gambling Investigator…,33-9031.00,Gaming Surveillance Officers and Gaming Investigators,426,"Guards and Police, Excluding Public Service",42.11,NA,NA,NA
2215,Immigration and/or Customs Inspector,45.56,2200,ProtectiveSvcs,55.59,33-3051,Police and Sheriff's Patrol Officers,33-3021.05,Immigration and Customs Inspectors,418,"Police and Detectives, Public Service",59.99,NA,NA,NA
2216,Intelligence Analyst,71.82,2200,ProtectiveSvcs,55.59,33-3021,Detectives and Criminal Investigators,33-3021.06,Intelligence Analysts,418,"Police and Detectives, Public Service",59.99,NA,NA,NA
2217,"Lifeguard, Ski Patrol, or Other Recreational Protective Service Worker",47.75,2200,ProtectiveSvcs,55.59,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protectiv…",33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protectiv…",427,Protective Service Occupations,37.16,3955,"Lifeguards and other recreational, and all other protective service workers",3.65
2218,Loss Prevention Specialist,44.22,2200,ProtectiveSvcs,55.59,33-9099,"Protective Service Workers, All Other",33-9099.02,Retail Loss Prevention Specialists,426,"Guards and Police, Excluding Public Service",42.11,NA,NA,NA
2219,Municipal Fire Fighter,64.82,2200,ProtectiveSvcs,55.59,33-2011,Firefighters,33-2011.01,Municipal Firefighters,417,Firefighting Occupations,52.87,NA,NA,NA
2220,Municipal Fire Fighting and Prevention Supervisor,68.4,2200,ProtectiveSvcs,55.59,33-1021,First-Line Supervisors of Firefighting and Prevention Wo…,33-1021.01,Municipal Fire Fighting and Prevention Supervisors,413,"Supervisors, Firefighting and Fire Prevention Occupation…",59.87,NA,NA,NA
2221,Parking Enforcement Worker,28.84,2200,ProtectiveSvcs,55.59,33-3041,Parking Enforcement Workers,33-3041.00,Parking Enforcement Workers,427,Protective Service Occupations,37.16,3840,Parking enforcement workers,3.3
2222,Police and Sheriff's Patrol Officer,60.8,2200,ProtectiveSvcs,55.59,33-3051,Police and Sheriff's Patrol Officers,33-3051.00,Police and Sheriff's Patrol Officers,418,"Police and Detectives, Public Service",59.99,3850,Police and sheriff's patrol officers,5.76
2223,Police Detective,66.03,2200,ProtectiveSvcs,55.59,33-3021,Detectives and Criminal Investigators,33-3021.01,Police Detectives,418,"Police and Detectives, Public Service",59.99,NA,NA,NA
2224,Police Identification and Records Officer,58.07,2200,ProtectiveSvcs,55.59,33-3021,Detectives and Criminal Investigators,33-3021.02,Police Identification and Records Officers,418,"Police and Detectives, Public Service",59.99,NA,NA,NA
2225,Police Patrol Officer,61.81,2200,ProtectiveSvcs,55.59,33-3051,Police and Sheriff's Patrol Officers,33-3051.01,Police Patrol Officers,418,"Police and Detectives, Public Service",59.99,NA,NA,NA
2226,Private Detective and/or Investigator,55.54,2200,ProtectiveSvcs,55.59,33-9021,Private Detectives and Investigators,33-9021.00,Private Detectives and Investigators,426,"Guards and Police, Excluding Public Service",42.11,3910,Private detectives and investigators,5
2227,Security Guard,37.98,2200,ProtectiveSvcs,55.59,33-9032,Security Guards,33-9032.00,Security Guards,426,"Guards and Police, Excluding Public Service",42.11,3930,Security guards and gaming surveillance officers,3.7
2228,Sheriff and/or Deputy Sheriff,65.12,2200,ProtectiveSvcs,55.59,33-3051,Police and Sheriff's Patrol Officers,33-3051.03,Sheriffs and Deputy Sheriffs,423,"Sheriffs, Bailiffs, and Other Law Enforcement Officers",48.32,NA,NA,NA
2229,Supervisor/Manager of Correctional Officers,49.13,2200,ProtectiveSvcs,55.59,33-1011,First-Line Supervisors of Correctional Officers,33-1011.00,First-Line Supervisors of Correctional Officers,415,"Supervisors, Guards",37.64,3700,First-line supervisors of correctional officers,4.75
2230,Supervisor/Manager of Fire Fighting and Prevention Workers,63.78,2200,ProtectiveSvcs,55.59,33-1021,First-Line Supervisors of Firefighting and Prevention Wo…,33-1021.00,First-Line Supervisors of Fire Fighting and Prevention W…,413,"Supervisors, Firefighting and Fire Prevention Occupation…",59.87,3720,First-line supervisors of fire fighting and prevention workers,6.2
2231,Supervisor/Manager of Police and Detectives,64.84,2200,ProtectiveSvcs,55.59,33-1012,First-Line Supervisors of Police and Detectives,33-1012.00,First-Line Supervisors of Police and Detectives,414,"Supervisors, Police and Detectives",61.84,3710,First-line supervisors of police and detectives,6.15
